route_id,stop_id,stop_name,stop_sequence,stop_lat,stop_lon,travel_time_to_next_stop,distance_to_next_stop
72X-205,6233-47eb8987,Stop B Botany Town Centre,50,-36.93254,174.91232,,
733-221,6233-47eb8987,Stop B Botany Town Centre,1,-36.93254,174.91232,1.379375,0.4606084495918209
733-221,6235-4b507972,Paradice Ice Skating,2,-36.92722,174.91274,1.1647916666666667,0.47589882581474885
733-221,6053-7d5d39dd,Botany Super Clinic,3,-36.92196,174.91281,1.1022916666666667,0.4125064180984433
733-221,1908-f08341a4,Vesca Place,4,-36.91742,174.91367,0.9545833333333332,0.31417781334796807
733-221,1925-d508c3ea,Bernie Edwards Place,5,-36.91532,174.91098,0.86875,0.29628713980726296
733-221,1903-4edd24c6,Bradbury Road,6,-36.91251,174.90792,0.5227083333333333,0.20650681005332686
733-221,6213-40c53071,Amerce Place,7,-36.91066,174.90711,1.6129166666666666,0.608681360435423
733-221,6211-83e50e21,Aviemore Drive/Lloyd Elsmore Park,8,-36.90333,174.905,0.713125,0.28697952673062854
733-221,6377-d7ce1d35,Aviemore Drive/Highland Park Drive,9,-36.9001,174.90555,0.8470833333333333,0.2524942564938431
733-221,2076-0efd73fd,Woolworths Highland Park,10,-36.89973,174.90678,0.8214583333333334,0.2741132456748891
733-221,6249-5d2e6499,Aberfeldy Avenue/Pakuranga Road,11,-36.89898,174.90918,0.7175,0.2570324133679777
733-221,6071-b9f62d00,Highland Park Pakuranga Road,12,-36.89824,174.90771,1.0125,0.37178400491214425
733-221,2031-74bbe589,Tangelo Place,13,-36.89462,174.90736,1.0518750000000001,0.4247833682727545
733-221,6159-80d41e30,Gills Road,14,-36.89058,174.90855,0.8422916666666668,0.30122667500599326
733-221,6195-4206438c,Bucklands Beach Road,15,-36.88765,174.91001,0.7772916666666666,0.29850270978027277
733-221,2101-d62c3095,Wycherley Drive,16,-36.88705,174.91277,0.7975,0.3092862476624106
733-221,6193-05bc34d8,Macleans Road,17,-36.88414,174.91416,0.720625,0.26069887996851326
733-221,6993-3239d657,Macleans Road/Macleans College,18,-36.88233,174.91387,1.2429166666666667,0.501445278959646
733-221,6157-c3fe642e,Oliver Road,19,-36.87894,174.91085,0.8318749999999999,0.3050007181182762
733-221,6155-7b0a5330,Sea Spray Drive,20,-36.87711,174.90851,1.065,0.35682987626591284
733-221,1919-5766eadd,Vivian Wilson Drive,21,-36.87321,174.90739,0.7808333333333333,0.24606142573288775
733-221,6153-acf65b21,Whitcombe Road,22,-36.87106,174.90669,0.804375,0.31284314705796296
733-221,1931-79980844,Waller Avenue,23,-36.86861,174.9068,0.9947916666666666,0.3653610165620662
733-221,6163-4f9afca8,Bucklands Beach School,24,-36.86586,174.90837,0.941156462585034,0.3885756621413655
733-221,6208-9e8623e2,Amerce Place,25,-36.91087,174.90735,0.6166666666666667,0.2469536738508616
733-221,1902-6fc08767,Bradbury Road,26,-36.91275,174.90812,1.1040816326530614,0.3771737743246234
733-221,1924-4b7528f1,Bernie Edwards Place,27,-36.91524,174.91123,1.0357142857142858,0.32590526370424727
733-221,1911-14581d44,Vesca Place,28,-36.91723,174.91403,0.9962585034013605,0.4131569905473123
733-221,6031-505ab006,Botany Super Clinic,29,-36.92135,174.91307,0.7149659863945578,0.29908064254128125
733-221,1998-840aefc1,Ko Lane,30,-36.92425,174.91311,0.785374149659864,0.31235496497308046
733-221,6230-39c4dc10,Paradice Ice Skating,31,-36.92692,174.91307,1.47687074829932,0.5518737957769826
733-221,6233-47eb8987,Stop B Botany Town Centre,32,-36.93254,174.91232,,
734-221,6233-47eb8987,Stop B Botany Town Centre,1,-36.93254,174.91232,1.1923758865248226,0.4241896187688768
734-221,6235-4b507972,Paradice Ice Skating,2,-36.92722,174.91274,1.2478723404255319,0.43684980089393
734-221,6053-7d5d39dd,Botany Super Clinic,3,-36.92196,174.91281,1.2088652482269504,0.47351310956400056
734-221,1908-f08341a4,Vesca Place,4,-36.91742,174.91367,0.9560283687943262,0.3768510171129863
734-221,2029-b3cee4e4,Elim Christian College,5,-36.91393,174.91599,0.7152482269503546,0.28995373472204006
734-221,2367-f3d4949c,Pinewood Grove,6,-36.91052,174.91678,0.7132978723404255,0.29138946539302074
734-221,6229-5f91ab01,Mirrabooka Avenue,7,-36.90948,174.91741,1.026418439716312,0.3920241160574759
734-221,6225-11b0eaf9,Botany Road/Lexington Drive,8,-36.90724,174.91835,1.051241134751773,0.3823963020040096
734-221,1907-32504fed,Andrew Road,9,-36.90426,174.91907,1.0170212765957447,0.3909545627337351
734-221,1909-0da164a0,Botany Road/Howick Intermediate,10,-36.90076,174.91849,1.0134751773049646,0.3432382016616558
734-221,6075-701d470b,Pakuranga Road/Howick Intermediate,11,-36.89903,174.9165,1.17145390070922,0.4797429651951251
734-221,6073-d57c41cc,Angelo Avenue,12,-36.89884,174.91151,0.7879432624113475,0.2686534565778085
734-221,6071-b9f62d00,Highland Park Pakuranga Road,13,-36.89824,174.90771,1.3358156028368795,0.5098775898598015
734-221,6069-e4e04e9d,Pakuranga College,14,-36.89939,174.90196,0.8078014184397163,0.2841512663058557
734-221,1939-7cb6c28e,Tate Grove,15,-36.89962,174.89839,0.8585106382978723,0.3328433719320234
734-221,6117-40d8f1a0,Galloway Crescent,16,-36.89565,174.89719,0.8132978723404256,0.3317510417596225
734-221,6115-49b5033c,Wakaaranga Creek Reserve,17,-36.89167,174.89773,0.7687943262411348,0.3088947462515298
734-221,6113-69672a4f,Birman Close,18,-36.88941,174.89588,0.899113475177305,0.3603610254783513
734-221,6111-77bc7261,Himalaya Drive,19,-36.88674,174.89664,1.1131205673758866,0.45174709815607195
734-221,6109-14465964,Pigeon Mountain Road,20,-36.88424,174.90041,0.848404255319149,0.3102989931240269
734-221,1900-4100b80e,Fresh Choice Half Moon Bay,21,-36.88166,174.89957,0.7867021276595745,0.294324216608441
734-221,1940-b14bdf30,Half Moon Bay Terminal,22,-36.88094,174.89642,1.6543333333333334,0.6284612514635537
734-221,6233-47eb8987,Stop B Botany Town Centre,23,-36.93254,174.91232,,
735-221,1940-b14bdf30,Half Moon Bay Terminal,1,-36.88094,174.89642,1.0663461538461538,0.43430227099844776
735-221,1901-2a33f920,Fresh Choice Half Moon Bay,2,-36.88157,174.89942,1.2958333333333334,0.5516945216986234
735-221,6078-65b66647,Loloma Drive,3,-36.88482,174.9036,0.6155448717948718,0.2625769428788235
735-221,6916-9a4980f6,Jillteresa Crescent,4,-36.88643,174.90557,1.0102564102564102,0.3889692460267059
735-221,6195-4206438c,Bucklands Beach Road,5,-36.88765,174.91001,0.6123397435897435,0.2671855627620251
735-221,2101-d62c3095,Wycherley Drive,6,-36.88705,174.91277,1.0052884615384614,0.4555889014900413
735-221,6193-05bc34d8,Macleans Road,7,-36.88414,174.91416,0.9036858974358974,0.376343707750948
735-221,1942-774fa370,Murvale Drive,8,-36.88518,174.91821,0.9256410256410257,0.38690577705053414
735-221,6185-b1e15683,Murvale Reserve,9,-36.88817,174.92103,0.8375000000000001,0.3506564535251171
735-221,1905-26310b3d,Patons Road,10,-36.89176,174.92275,0.7748397435897435,0.3407277290920877
735-221,6263-40106a9f,Bleakhouse Road,11,-36.89264,174.92528,0.7033653846153846,0.2711151652211798
735-221,6262-a1343a76,Stockade Hill,12,-36.89249,174.92888,0.7027243589743589,0.2821352832099522
735-221,6264-1bf759a4,Howick Village,13,-36.8944,174.93224,1.04375,0.43967742518116065
735-221,6282-6567d29f,Nixon Centennial Park,14,-36.89426,174.93821,0.8416666666666667,0.35276859881562533
735-221,6280-4155a6d5,Howick Beach,15,-36.89301,174.94166,0.7174679487179486,0.30324290862967174
735-221,6284-e96389df,Island View Terrace,16,-36.89618,174.94395,1.251121794871795,0.45427268928804315
735-221,6286-07efab72,Tainui Road,17,-36.89674,174.94818,0.989423076923077,0.4984185020730965
735-221,6288-dffcaa1f,Shelly Beach Parade,18,-36.90078,174.94939,0.8342948717948718,0.33121651225128745
735-221,1964-23b027f1,Sea View Terrace,19,-36.90348,174.95043,0.9884615384615384,0.38195374670123566
735-221,1991-3540e38a,Robbies Road,20,-36.90742,174.95098,0.83125,0.3492009049078827
735-221,6291-a5e927f2,John Gill Road,21,-36.90954,174.94768,0.9341346153846153,0.41094013103843235
735-221,6289-960f4799,Somerville Road,22,-36.9105,174.94457,0.6649038461538462,0.2233697943095473
735-221,1975-c0ddf99d,Sunnyview Avenue,23,-36.90987,174.94249,1.2208333333333334,0.36244536774521036
735-221,6250-4570a4b6,Currell Way,24,-36.90965,174.93989,0.8916666666666667,0.33150666570867965
735-221,6252-95cc5792,Meadowland Reserve,25,-36.91169,174.93623,1.090224358974359,0.37094957686809316
735-221,6254-09b1a901,Renway Rise,26,-36.91274,174.93312,1.2979166666666668,0.4417791963723813
735-221,6256-b94001a4,Meadowlands Shopping Centre,27,-36.91306,174.92856,0.8588141025641025,0.30391269103655816
735-221,6200-fa63e12d,Northpark Avenue,28,-36.91423,174.92499,1.1020833333333333,0.4096967086373662
735-221,6204-ae945e4d,Millhouse Reserve,29,-36.91599,174.9201,0.95625,0.36953623148937464
735-221,1936-3b7fca24,Milhouse Medical Centre,30,-36.91948,174.91718,0.5878205128205128,0.22088255539222498
735-221,6212-e18d33a6,Botany Road,31,-36.9198,174.91363,0.7758012820512821,0.24635161181502313
735-221,6031-505ab006,Botany Super Clinic,32,-36.92135,174.91307,0.8072115384615385,0.3013654293434398
735-221,1998-840aefc1,Ko Lane,33,-36.92425,174.91311,1.1713141025641025,0.384723720313776
735-221,6230-39c4dc10,Paradice Ice Skating,34,-36.92692,174.91307,1.2780448717948718,0.4599225474184369
735-221,6233-47eb8987,Stop B Botany Town Centre,35,-36.93254,174.91232,,
739-221,2146-cb5e7923,Maraetai Beach,1,-36.88155,175.04766,2.453448275862069,0.6668301102885557
739-221,2151-bdff179b,Maraetai Park,2,-36.8809,175.04119,1.1135057471264367,0.47232571682852986
739-221,1950-b4f95875,Maraetai Heights Road,3,-36.88148,175.03417,0.832471264367816,0.3934377484221135
739-221,1952-fe7e03c1,Omana Heights Drive,4,-36.88354,175.03108,0.8948275862068965,0.4651324266052581
739-221,1954-db9b0da3,Te Puru Drive,5,-36.88342,175.02554,2.2971264367816095,1.0486419162974498
739-221,2365-5fca7497,Pohutukawa Coast Shopping Centre,6,-36.88929,175.01065,1.4367816091954022,0.7318486814907237
739-221,6001-0476b01d,Intrepid Crescent Reserve,7,-36.88838,175.00662,1.3301724137931032,0.4975960851308348
739-221,2186-c84a5c3b,Julia Way,8,-36.88472,175.0042,0.8824712643678161,0.45544305734772256
739-221,2190-d7d9e7c4,Third View Avenue,9,-36.88164,175.00529,0.7140804597701149,0.23734028574319077
739-221,1997-a331ae9f,119 Second View Avenue,10,-36.88054,175.00264,0.8597701149425288,0.4524014423760061
739-221,1983-90ce7c8d,Beachlands Village,11,-36.88192,174.9965,0.8626436781609195,0.4015833098330037
739-221,1992-a1f37c57,Beachlands Domain,12,-36.88579,174.99552,2.973850574712644,2.062551697409941
739-221,6000-6833dc39,Beachlands Firestation,13,-36.88671,174.99962,4.275862068965517,3.2747378971854983
739-221,6002-73cbad00,Shelly Bay Road,14,-36.88739,175.00266,0.80316091954023,0.40036720739136805
739-221,6054-3447c82f,Intrepid Crescent Reserve,15,-36.88854,175.00762,0.6836206896551724,0.2991855132434656
739-221,1947-f2d2ef62,Kouka Road,16,-36.88995,175.00973,0.7991379310344828,0.3599807399192692
739-221,1951-bf7cf632,Kahawairahi Drive,17,-36.89337,175.00849,0.989367816091954,0.3959669898185396
739-221,1949-ff698ea5,Jack Lachlan Drive,18,-36.89632,175.00749,5.10632183908046,3.744010650499702
739-221,6884-65cbcd0c,Whitford Village,19,-36.94575,174.96449,3.1020114942528734,2.261927148465893
739-221,1967-4877ed56,Sarazen Drive,20,-36.96784,174.92895,1.4195402298850575,0.6059163103674206
739-221,2309-7018444a,Geranium Avenue,21,-36.96755,174.92176,1.0336206896551725,0.372388666304028
739-221,1965-8fdd109e,Ormiston Senior College,22,-36.96696,174.9183,1.3741379310344828,0.42642389759194843
739-221,2363-34a0f30c,Stop B Ormiston Town Centre,23,-36.96604,174.91316,2.295114942528736,0.8646323993355132
739-221,6192-832789b9,Cyril French Park,24,-36.95404,174.90951,1.0959770114942529,0.4744495740838975
739-221,6194-4a979f5f,Gracechurch Drive,25,-36.94975,174.91065,0.8522988505747127,0.3641147112770989
739-221,6196-5e67568e,Ballybay Road,26,-36.94596,174.91168,2.3704022988505744,0.9187362998378702
739-221,6198-424b8d2a,Smales Road,27,-36.94212,174.91277,1.0632183908045978,0.4587824527820821
739-221,6220-3ae9ade7,Carlingford Drive,28,-36.93889,174.91367,1.3359195402298851,0.5263939122092685
739-221,6779-150cf64f,Botany Secondary College,29,-36.93378,174.91509,2.314655172413793,0.4859510373891129
739-221,6233-47eb8987,Stop B Botany Town Centre,30,-36.93254,174.91232,1.0074074074074073,0.4506896038020355
739-221,2146-cb5e7923,Maraetai Beach,31,-36.88155,175.04766,,
74-221,8593-1b5d5171,Stop F Onehunga,1,-36.92291,174.78466,0.4495218579234973,0.18065425317351336
74-221,1402-e54fddea,Dress-Mart Onehunga,2,-36.92277,174.78654,1.0223360655737705,0.433683718145446
74-221,8156-ddd52bb3,Church Street/Victoria Street,3,-36.92222,174.7932,0.48155737704918034,0.20249482012107728
74-221,8158-50604e0c,Alfred Street,4,-36.92204,174.7952,0.716120218579235,0.31236895450805724
74-221,8160-29935e41,Captain Springs Road,5,-36.92165,174.79883,0.7331284153005464,0.3214426792371641
74-221,8162-462ae63e,Patrick Street,6,-36.92108,174.80408,0.6454234972677595,0.25074479871533173
74-221,8164-51abc9cf,Goodman Place,7,-36.92064,174.80832,0.9602459016393442,0.4225121292050491
74-221,1878-b0d62967,Mount Smart Stadium,8,-36.91992,174.81485,1.7270491803278687,0.6583608234726331
74-221,8858-49e2078a,Church Street East,9,-36.91941,174.82691,0.6140027322404371,0.25826524180511923
74-221,7630-a9f8718c,Southdown Lane,10,-36.92178,174.82889,0.7394808743169399,0.3131718956492638
74-221,1354-0c1786ac,Mutukaroa/Hamlins Hill,11,-36.92374,174.83061,2.2920765027322405,0.7513903907503082
74-221,7238-8cbd6ca4,Stop A Sylvia Park,12,-36.91568,174.84009,1.1836748633879781,0.28570460170984346
74-221,7810-28f9fa52,Longford Street,13,-36.91367,174.8385,1.1643442622950821,0.333052796880088
74-221,7303-65bd6ef3,Countdown Mount Wellington,14,-36.91107,174.83777,1.4840163934426231,0.35002637159525235
74-221,7812-cc9f15b5,Mount Wellington Shopping Centre,15,-36.90792,174.83901,1.2276406035665295,0.3316887437646613
74-221,7814-03fbbf1d,133 Mount Wellington Highway,16,-36.90503,174.84084,1.840877914951989,0.38300229043984657
74-221,7816-9c493ff7,Panmure District School,17,-36.90142,174.84298,2.867489711934156,0.5361629168920334
74-221,1759-1cb249c7,Stop B Panmure Station,18,-36.89845,174.85009,1.1278463648834018,0.36627698575844236
74-221,7528-4aec3d0b,Jellicoe Road,19,-36.89932,174.85302,1.4858024691358025,0.3817409851325548
74-221,7530-63b73e57,Panmure Town Centre,20,-36.90064,174.85637,1.2020576131687244,0.2808962988661435
74-221,7540-583fbdc2,Caen Road,21,-36.89918,174.85892,1.5550068587105625,0.4350478871408659
74-221,7544-4846ecf0,Larsen Road,22,-36.89604,174.86189,0.7611111111111111,0.20857496451846158
74-221,7546-3fc6b400,Tamaki Primary School,23,-36.89412,174.86311,1.2573388203017835,0.3390220367799589
74-221,7548-9d4880cf,Tobruk Road,24,-36.89111,174.86371,3.2438957475994514,0.6990048400802114
74-221,7550-47f94ea2,Tripoli Road/Torino Street,25,-36.88933,174.8645,0.8948559670781893,0.24100792715602123
74-221,1837-0681959c,Erima Avenue/Tripoli Road,26,-36.88716,174.86393,1.1676268861454047,0.3339338501862361
74-221,7552-fbb72b3d,Erima Avenue/Anderson Avenue,27,-36.88547,174.86441,2.47681755829904,0.6864469450713573
74-221,7554-5323b2c6,Point England roundabout,28,-36.88348,174.86494,1.1019890260631,0.278445438775278
74-221,7556-7cd7fb48,Waddell Avenue,29,-36.88243,174.86293,1.1488340192043895,0.3254351168120977
74-221,7558-44b5fef1,Pt England Road/Pilkington Road,30,-36.88179,174.85934,0.9056927297668039,0.25983953264435206
74-221,7560-f8ebbfdf,Talbot Reserve,31,-36.88139,174.85699,1.2798353909465021,0.3182434037281036
74-221,8799-1d827315,Stop A Glen Innes Station,32,-36.87861,174.85439,2.977442528735632,0.40866875793596796
74-221,8161-5aa156f3,Alfred Street,33,-36.92213,174.79474,0.623768115942029,0.19180163072416878
74-221,1025-a0d7dfbb,Church Street/Victoria Street,34,-36.92235,174.7926,1.9234782608695653,0.5845779365947011
74-221,1405-ade6c35b,Dress-Mart Onehunga,35,-36.9229,174.78606,1.8630434782608696,0.12445681922896548
74-221,8593-1b5d5171,Stop F Onehunga,36,-36.92291,174.78466,,
744-221,1759-1cb249c7,Stop B Panmure Station,1,-36.89845,174.85009,0.8414529914529916,0.3397522364132962
744-221,7528-4aec3d0b,Jellicoe Road,2,-36.89932,174.85302,0.7002136752136752,0.22249025862643945
744-221,1410-8824ddf4,Panmure Library,3,-36.89816,174.85415,1.076068376068376,0.36409630704135854
744-221,7682-a25d855d,Stewart Avenue,4,-36.89584,174.85495,0.7326923076923076,0.22034377106191116
744-221,7684-68a7e5be,Court Crescent/Pilkington Road,5,-36.89502,174.85623,0.6416666666666667,0.2646150791175425
744-221,7686-12bf8a28,Hobson Drive,6,-36.8934,174.85911,0.39444444444444443,0.15351464966139755
744-221,7928-6ac52b44,Court Crescent/Oran Road,7,-36.89134,174.85907,0.5010683760683761,0.19122588614855454
744-221,7930-61446714,Court Crescent/Pilkington Road,8,-36.89004,174.85741,0.7598290598290598,0.280640571305412
744-221,7932-0f9e165c,Pilkington Road/Torino Street,9,-36.88786,174.85734,0.8117521367521368,0.3303083565564944
744-221,1361-5422a231,Pilkington Road/Tripoli Road,10,-36.8862,174.85777,1.0487179487179488,0.36346430059844786
744-221,7934-4f1af7ac,Pilkington Road/Anderson Avenue,11,-36.88421,174.85835,0.5918803418803419,0.23936104839912303
744-221,7936-f1ce974f,Salima Talagi Street,12,-36.88302,174.85867,0.9106837606837607,0.32397904491133556
744-221,7560-f8ebbfdf,Talbot Reserve,13,-36.88139,174.85699,0.8702991452991454,0.317031795980373
744-221,8799-1d827315,Stop A Glen Innes Station,14,-36.87861,174.85439,1.6666666666666667,0.4383243360943706
744-221,1853-d2af38b9,Eastview Road,15,-36.87381,174.85788,0.9190170940170941,0.2727795145605846
744-221,7826-06056341,Paddington Reserve,16,-36.8713,174.85858,1.5555555555555556,0.41099210279868725
744-221,7971-c3f5a5ba,Mount Taylor Drive/Ashby Avenue,17,-36.86644,174.85949,0.6091880341880341,0.19006444405086936
744-221,7969-f7e93f4b,Mount Taylor Drive/Sierra Street,18,-36.86541,174.86177,1.2594017094017094,0.40006450965771306
744-221,7967-b3b0da1b,Glendowie Community Centre,19,-36.86408,174.86696,1.1215811965811966,0.33416556728269575
744-221,1091-b63dfa67,Riddell Road,20,-36.86076,174.86914,0.5081196581196581,0.11470246382681824
744-221,7380-4d4d00f7,Riddell Road/Rochdale Avenue,21,-36.86026,174.86887,0.4931623931623931,0.13394512773703507
744-221,7382-de1f36c8,Rochdale Avenue/Colchester Avenue,22,-36.85964,174.8685,0.6429487179487179,0.19885687315137093
744-221,7384-b589ec8f,Rochdale Avenue/Whitehaven Road,23,-36.8581,174.86912,0.8726495726495725,0.25116880886501985
744-221,7386-a66730f0,Chesterfield Avenue/Kesteven Avenue,24,-36.85672,174.86753,0.6681623931623931,0.19347677298411664
744-221,7388-045c2b23,Maskell Street,25,-36.85546,174.86534,1.2683760683760685,0.3667685734214219
744-221,7351-03c38c34,Bay Road,26,-36.8522,174.86751,0.8305555555555555,0.2186713307711991
744-221,7349-b12504e1,19 Bay Road,27,-36.85172,174.86519,1.0262820512820512,0.2863981970872484
744-221,7347-07852b69,Rarangi Road,28,-36.85034,174.86251,1.1455555555555557,0.3643498827565837
744-221,7317-2a5c599e,Turua Street,29,-36.84998,174.85844,,
747-221,1761-6b5487b4,Stop C Panmure Station,1,-36.89809,174.84897,0.8164930555555556,0.29114657063368526
747-221,7523-7abc98c6,Mountain Road,2,-36.89751,174.84471,1.8223958333333332,0.5455496580871924
747-221,7489-85e96a82,Marua Road,3,-36.89505,174.84001,1.0425347222222223,0.3801469916872799
747-221,1388-f877663c,50 Lunn Avenue,4,-36.8924,174.83691,1.1107638888888889,0.4129811192266513
747-221,1386-f26664a8,Ngahue Drive,5,-36.88905,174.83227,1.3744791666666665,0.45753682899194287
747-221,1375-2b78c975,Lunn Avenue,6,-36.8863,174.83405,1.265625,0.3991653245227463
747-221,1351-4c4b2215,Ngahue Drive/Norman Lesser Drive,7,-36.88273,174.83789,1.237673611111111,0.3573244050427971
747-221,1300-68af0ac8,Auckland Netball Centre,8,-36.88293,174.84085,1.3645833333333333,0.38782411831911595
747-221,1046-e0d2e070,Tihi Street,9,-36.88696,174.84031,1.0928819444444444,0.3799491781564568
747-221,1305-70b0dba6,Stonefields Wetlands,10,-36.88915,174.83902,1.4345486111111112,0.39726694299841925
747-221,1317-87b3edb9,Stonemason Avenue,11,-36.88717,174.84383,1.3508680555555557,0.5042525310005866
747-221,1891-3b9241c2,Stonefields Avenue,12,-36.88372,174.84733,0.8493055555555555,0.3161605799738198
747-221,1498-0e3da820,Morrin Road/Colin Maiden Park,13,-36.88246,174.85025,1.7654513888888888,0.46944616811412865
747-221,8799-1d827315,Stop A Glen Innes Station,14,-36.87861,174.85439,1.8406250000000002,0.6559836959267643
747-221,1759-1cb249c7,Stop B Panmure Station,15,-36.89845,174.85009,,
75-202,1061-66bf9107,Wynyard Quarter,1,-36.8405,174.75563,1.2731099656357387,0.37024828031191676
75-202,1067-cfcee32d,Madden Street,2,-36.84292,174.7551,1.1405068728522336,0.3544225483648502
75-202,1065-7eec1630,Daldy Street/Gaunt Street,3,-36.84482,174.75431,1.3046821305841925,0.29133578539538896
75-202,1319-b41ddf26,Halsey Street/Victoria Park,4,-36.84741,174.75654,1.4879725085910653,0.3419872871973676
75-202,1089-d1686dd6,International Convention Centre,5,-36.84964,174.76023,0.9800257731958762,0.28503577822235887
75-202,7041-bbe05061,Wellesley Street/Federal Street,6,-36.85017,174.76223,1.8099656357388316,0.4860700776563945
75-202,7088-d255c2d6,Auckland Art Gallery,7,-36.85236,174.767,2.3751288659793817,0.5209968374769832
75-202,7282-2f1160dd,Auckland Hospital Gate 4,8,-36.85975,174.76762,1.3844931271477663,0.3093338675516418
75-202,1028-415317ed,Park Road/Auckland City Hospital,9,-36.86167,174.77037,1.202577319587629,0.29256374107430505
75-202,7230-e5a8431b,Grafton Station,10,-36.86557,174.77074,1.1242697594501718,0.2648225585879052
75-202,8541-4701d941,Melrose Street,11,-36.86673,174.77401,0.8802405498281788,0.22895450928901837
75-202,7180-d8879c11,Broadway,12,-36.8674,174.77725,1.3512027491408933,0.32402585199398354
75-202,7400-cd37ea9e,Stop F Newmarket Station,13,-36.87031,174.77821,0.792310996563574,0.2826268450563638
75-202,7402-20e0a055,St Marks Church,14,-36.87248,174.78071,0.7699742268041238,0.2736444309755359
75-202,7404-b0e6e6f6,St Marks Road,15,-36.87377,174.78285,0.9423969072164948,0.33604892783806295
75-202,7406-86c58596,Community of St Luke,16,-36.87465,174.78433,1.0289948453608246,0.36310480834577896
75-202,7408-2b117042,Ohinerau/Mount Hobson,17,-36.87671,174.78843,1.0030498281786941,0.3305509445849646
75-202,7410-34b547d9,Market Road,18,-36.87925,174.79132,0.7177835051546392,0.2548899302566614
75-202,7412-b6bed0d1,King's School,19,-36.88011,174.79404,0.6903780068728522,0.2432807751967027
75-202,8538-2bb6dc6a,Remuera Shopping Centre,20,-36.88052,174.79654,1.0929982817869415,0.3927069826282782
75-202,7414-cec4609d,Remuera Library,21,-36.88084,174.80002,0.9302835051546392,0.32364598270693523
75-202,7416-a58e55da,Lochiel Road,22,-36.88133,174.80387,0.6390893470790378,0.22952930298105406
75-202,7418-ea21eb43,Wairua Reserve,23,-36.88164,174.80605,0.619286941580756,0.2315033804659906
75-202,7420-00c7441c,Green Lane East,24,-36.8821,174.80747,0.9716494845360825,0.3185781274622257
75-202,7422-beddf3d1,Remuera Road/Remuera Village Shops,25,-36.88081,174.81105,0.9426116838487973,0.3321412576583873
75-202,7424-2c776042,Haast Street,26,-36.88038,174.81428,1.0198453608247422,0.35765605566047287
75-202,7426-6b1b420c,Koraha Street,27,-36.87938,174.81898,0.7764604810996563,0.2618460835371722
75-202,7428-f34cfb70,Waiatarua Road,28,-36.87904,174.82227,0.9832474226804123,0.358078447024907
75-202,7430-3cf0d40c,Remuera Road/Meadowbank Road,29,-36.87694,174.82511,1.4651202749140895,0.3675040117352273
75-202,7432-878c3d93,Blackett Crescent,30,-36.87378,174.82877,1.3353092783505156,0.28010545395322745
75-202,7434-ff8c4c9d,Purewa Cemetery,31,-36.87298,174.83143,1.5347938144329898,0.30518734036207473
75-202,7436-8773f4fb,Dorchester Street,32,-36.87295,174.83383,1.6826460481099657,0.31338816027163996
75-202,7438-45206abb,Truman Street,33,-36.87305,174.8353,2.3868556701030927,0.461163900268787
75-202,7440-710d994b,Summerset St Johns,34,-36.87381,174.83916,1.551632302405498,0.33888978851863155
75-202,7442-72e6bb1a,St Johns College,35,-36.87445,174.8415,1.9496563573883163,0.4181293664697977
75-202,7590-f136351c,Felton Matthew Avenue,36,-36.87173,174.84439,1.894888316151203,0.4358837345931484
75-202,7843-672ae380,St Thomas' Church,37,-36.86812,174.84628,0.8970790378006873,0.22344126297811615
75-202,8784-9c47a6be,Lintaine Place,38,-36.86921,174.84948,1.301073883161512,0.2679071698551553
75-202,7278-5998252c,Castledine Crescent,39,-36.8708,174.85107,2.2712628865979383,0.4838287600771488
75-202,1830-79b4e2ce,PAK'nSAVE Glen Innes,40,-36.87514,174.85404,0.9948453608247423,0.23818679921886451
75-202,7821-f47ec9af,Stop C Glen Innes Station,41,-36.87806,174.85454,-1.2880584192439861,0.3879319838280255
75-202,1060-64c2f531,Wynyard Quarter,42,-36.84062,174.75473,,
751-202,7400-cd37ea9e,Stop F Newmarket Station,1,-36.87031,174.77821,0.8756487025948103,0.3151464860471927
751-202,7402-20e0a055,St Marks Church,2,-36.87248,174.78071,0.7749500998003992,0.2622850367254605
751-202,7404-b0e6e6f6,St Marks Road,3,-36.87377,174.78285,0.792315369261477,0.27511882979115637
751-202,7406-86c58596,Community of St Luke,4,-36.87465,174.78433,1.281936127744511,0.4624034747910644
751-202,7408-2b117042,Ohinerau/Mount Hobson,5,-36.87671,174.78843,0.9899201596806387,0.3240301855367844
751-202,7410-34b547d9,Market Road,6,-36.87925,174.79132,0.8342315369261477,0.3026394906961722
751-202,7412-b6bed0d1,King's School,7,-36.88011,174.79404,0.5782435129740519,0.20651333252281112
751-202,8538-2bb6dc6a,Remuera Shopping Centre,8,-36.88052,174.79654,0.7844311377245509,0.27452759835976054
751-202,7414-cec4609d,Remuera Library,9,-36.88084,174.80002,0.7648702594810379,0.2808313340810091
751-202,7416-a58e55da,Lochiel Road,10,-36.88133,174.80387,0.6570858283433134,0.23332945889958553
751-202,7418-ea21eb43,Wairua Reserve,11,-36.88164,174.80605,0.7353293413173653,0.24516043288729605
751-202,7700-1eeb551e,Ladies Mile/Remuera Road,12,-36.88286,174.80924,0.7813373253493014,0.2883482722575984
751-202,7702-11032d9b,Ladies Mile/Peach Parade,13,-36.88611,174.80936,0.7558882235528942,0.26711502242637614
751-202,7704-c174c4ad,Abbotts Way,14,-36.88815,174.81057,2.2249500998003993,0.7022970441229948
